Data,Hora,Consumo_kWh,Producao_kWh,Mibel_Eur_kWh,Carga_Bateria_kWh,Descarga_Bateria_kWh,SoC_kWh,Compra_Rede_kWh,Venda_Rede_kWh,Custo_Sem_Bateria_Eur,Custo_Com_Bateria_Eur
2025/02/01,00:15,78.5,0.0,0.13718,0.0,0.0,0.0,78.5,0.0,10.76863,10.76863
2025/02/01,00:30,73.5,0.0,0.13718,0.0,0.0,0.0,73.5,0.0,10.08273,10.08273
2025/02/01,00:45,77.5,0.0,0.13718,0.0,0.0,0.0,77.5,0.0,10.63145,10.63145
2025/02/01,01:00,80.5,0.0,0.12961,0.0,0.0,0.0,80.5,0.0,10.433605,10.433605
2025/02/01,01:15,72.25,0.0,0.12961,0.0,0.0,0.0,72.25,0.0,9.3643225,9.3643225
2025/02/01,01:30,77.5,0.0,0.12961,0.0,0.0,0.0,77.5,0.0,10.044775,10.044775
2025/02/01,01:45,77.5,0.0,0.12961,0.0,0.0,0.0,77.5,0.0,10.044775,10.044775
2025/02/01,02:00,67.25,0.0,0.12438,0.0,0.0,0.0,67.25,0.0,8.364555000000001,8.364555000000001
2025/02/01,02:15,64.5,0.0,0.12438,0.0,0.0,0.0,64.5,0.0,8.02251,8.02251
2025/02/01,02:30,67.5,0.0,0.12438,0.0,0.0,0.0,67.5,0.0,8.39565,8.39565
2025/02/01,02:45,70.75,0.0,0.12438,0.0,0.0,0.0,70.75,0.0,8.799885,8.799885
2025/02/01,03:00,68.5,0.0,0.11696,0.0,0.0,0.0,68.5,0.0,8.011759999999999,8.011759999999999
2025/02/01,03:15,72.0,0.0,0.11696,0.0,0.0,0.0,72.0,0.0,8.42112,8.42112
2025/02/01,03:30,72.0,0.0,0.11696,0.0,0.0,0.0,72.0,0.0,8.42112,8.42112
2025/02/01,03:45,70.25,0.0,0.11696,0.0,0.0,0.0,70.25,0.0,8.21644,8.21644
2025/02/01,04:00,66.25,0.0,0.10473,81.75,0.0,81.75,148.0,0.0,6.9383625,15.50004
2025/02/01,04:15,66.0,0.0,0.10473,91.5,0.0,173.25,157.5,0.0,6.91218,16.494975
2025/02/01,04:30,67.75,0.0,0.10473,89.75,0.0,263.0,157.5,0.0,7.0954575,16.494975
2025/02/01,04:45,72.5,0.0,0.10473,85.0,0.0,348.0,157.5,0.0,7.592925,16.494975
2025/02/01,05:00,74.25,0.0,0.10817,0.0,74.25,273.75,0.0,0.0,8.031622500000001,0.0
2025/02/01,05:15,75.75,0.0,0.10817,0.0,75.75,198.0,0.0,0.0,8.193877500000001,0.0
2025/02/01,05:30,72.5,0.0,0.10817,0.0,72.5,125.5,0.0,0.0,7.842325,0.0
2025/02/01,05:45,75.0,0.0,0.10817,0.0,75.0,50.5,0.0,0.0,8.11275,0.0
2025/02/01,06:00,27.5,0.0,0.10749,0.0,27.5,23.0,0.0,0.0,2.955975,0.0
2025/02/01,06:15,7.25,0.0,0.10749,0.0,7.25,15.75,0.0,0.0,0.7793025,0.0
2025/02/01,06:30,8.0,0.0,0.10749,0.0,8.0,7.75,0.0,0.0,0.85992,0.0
2025/02/01,06:45,7.75,0.0,0.10749,0.0,7.75,0.0,0.0,0.0,0.8330475,0.0
2025/02/01,07:00,7.5,0.0,0.10085,0.0,0.0,0.0,7.5,0.0,0.756375,0.756375
2025/02/01,07:15,7.25,0.0,0.10085,0.0,0.0,0.0,7.25,0.0,0.7311624999999999,0.7311624999999999
2025/02/01,07:30,6.0,0.0,0.10085,0.0,0.0,0.0,6.0,0.0,0.6051,0.6051
2025/02/01,07:45,6.0,0.0,0.10085,43.457,0.0,43.457,49.457,0.0,0.6051,4.98773845
2025/02/01,08:00,5.75,0.1103975,0.11528,0.0,5.6396025,37.817397,0.0,0.0,0.6501333761999999,0.0
2025/02/01,08:15,6.0,0.1103975,0.11528,0.0,5.8896025,31.927795,0.0,0.0,0.6789533762,0.0
2025/02/01,08:30,6.5,0.1103975,0.11528,0.0,6.3896025,25.538192,0.0,0.0,0.7365933761999999,0.0
2025/02/01,08:45,6.5,0.1103975,0.11528,0.0,6.3896025,19.14859,0.0,0.0,0.7365933761999999,0.0
2025/02/01,09:00,6.25,1.4628525,0.10993,0.0,4.7871475,14.361442,0.0,0.0,0.526251124675,0.0
2025/02/01,09:15,6.25,1.4628525,0.10993,0.0,4.7871475,9.574295,0.0,0.0,0.526251124675,0.0
2025/02/01,09:30,6.0,1.4628525,0.10993,0.0,4.5371475,5.0371475,0.0,0.0,0.49876862467499994,0.0
2025/02/01,09:45,6.5,1.4628525,0.10993,0.0,5.0371475,0.0,0.0,0.0,0.553733624675,0.0
2025/02/01,10:00,6.25,3.9805925,0.06527,0.0,0.0,0.0,2.2694075,0.0,0.14812422752499999,0.14812422752499999
2025/02/01,10:15,6.25,3.9805925,0.06527,0.0,0.0,0.0,2.2694075,0.0,0.14812422752499999,0.14812422752499999
2025/02/01,10:30,6.0,3.9805925,0.06527,0.0,0.0,0.0,2.0194075,0.0,0.13180672752499997,0.13180672752499997
2025/02/01,10:45,6.25,3.9805925,0.06527,0.0,0.0,0.0,2.2694075,0.0,0.14812422752499999,0.14812422752499999
2025/02/01,11:00,6.0,6.0563825,0.0201,0.0563825,0.0,0.0563825,0.0,0.0,0.0,0.0
2025/02/01,11:15,6.25,6.0563825,0.0201,0.0,0.0563825,0.0,0.137235,0.0,0.0038917117500000043,0.0027584235
2025/02/01,11:30,6.0,6.0563825,0.0201,0.0563825,0.0,0.0563825,0.0,0.0,0.0,0.0
2025/02/01,11:45,8.5,6.0563825,0.0201,0.0,0.0563825,0.0,2.387235,0.0,0.04911671175000001,0.0479834235
2025/02/01,12:00,7.25,7.394455,0.0053,0.144455,0.0,0.144455,0.0,0.0,0.0,0.0
2025/02/01,12:15,1.0,7.394455,0.0053,6.394455,0.0,6.53891,0.0,0.0,0.0,0.0
2025/02/01,12:30,0.75,7.394455,0.0053,6.644455,0.0,13.183365,0.0,0.0,0.0,0.0
2025/02/01,12:45,0.75,7.394455,0.0053,6.644455,0.0,19.82782,0.0,0.0,0.0,0.0
2025/02/01,13:00,0.75,7.789115,0.0052,7.039115,0.0,26.866935,0.0,0.0,0.0,0.0
2025/02/01,13:15,0.75,7.789115,0.0052,7.039115,0.0,33.90605,0.0,0.0,0.0,0.0
2025/02/01,13:30,0.75,7.789115,0.0052,7.039115,0.0,40.945165,0.0,0.0,0.0,0.0
2025/02/01,13:45,0.75,7.789115,0.0052,7.039115,0.0,47.98428,0.0,0.0,0.0,0.0
2025/02/01,14:00,0.75,7.3299075,0.00506,125.0,0.0,172.98428,118.42009,0.0,0.0,0.5992056554
2025/02/01,14:15,0.75,7.3299075,0.00506,125.0,0.0,297.98428,118.42009,0.0,0.0,0.5992056554
2025/02/01,14:30,1.0,7.3299075,0.00506,125.0,0.0,422.98428,118.67009,0.0,0.0,0.6004706554
2025/02/01,14:45,0.75,7.3299075,0.00506,125.0,0.0,547.98428,118.42009,0.0,0.0,0.5992056554
2025/02/01,15:00,0.75,5.8499725,0.0052,18.45352,0.0,566.4378,13.353548,0.0,0.0,0.0694384496
2025/02/01,15:15,1.0,5.8499725,0.0052,125.0,0.0,691.4378,120.15003,0.0,0.0,0.624780156
2025/02/01,15:30,0.75,5.8499725,0.0052,125.0,0.0,816.4378,119.90003,0.0,0.0,0.623480156
2025/02/01,15:45,0.75,5.8499725,0.0052,125.0,0.0,941.4378,119.90003,0.0,0.0,0.623480156
2025/02/01,16:00,0.75,3.653715,0.04188,2.903715,0.0,944.34152,0.0,0.0,0.0,0.0
2025/02/01,16:15,1.0,3.653715,0.04188,2.653715,0.0,946.99523,0.0,0.0,0.0,0.0
2025/02/01,16:30,0.75,3.653715,0.04188,2.903715,0.0,949.89895,0.0,0.0,0.0,0.0
2025/02/01,16:45,0.75,3.653715,0.04188,2.903715,0.0,952.80266,0.0,0.0,0.0,0.0
2025/02/01,17:00,0.75,0.220795,0.105,0.0,0.529205,952.27346,0.0,0.0,0.055566525,0.0
2025/02/01,17:15,1.0,0.220795,0.105,0.0,0.779205,951.49425,0.0,0.0,0.081816525,0.0
2025/02/01,17:30,1.0,0.220795,0.105,0.0,0.779205,950.71505,0.0,0.0,0.081816525,0.0
2025/02/01,17:45,1.0,0.220795,0.105,0.0,0.779205,949.93584,0.0,0.0,0.081816525,0.0
2025/02/01,18:00,0.75,0.0,0.14034,0.0,0.75,949.18584,0.0,0.0,0.10525499999999999,0.0
2025/02/01,18:15,1.0,0.0,0.14034,0.0,1.0,948.18584,0.0,0.0,0.14034,0.0
2025/02/01,18:30,1.0,0.0,0.14034,0.0,1.0,947.18584,0.0,0.0,0.14034,0.0
2025/02/01,18:45,1.0,0.0,0.14034,0.0,1.0,946.18584,0.0,0.0,0.14034,0.0
2025/02/01,19:00,0.75,0.0,0.16298,0.0,0.75,945.43584,0.0,0.0,0.12223500000000001,0.0
2025/02/01,19:15,1.0,0.0,0.16298,0.0,1.0,944.43584,0.0,0.0,0.16298,0.0
2025/02/01,19:30,1.0,0.0,0.16298,0.0,1.0,943.43584,0.0,0.0,0.16298,0.0
2025/02/01,19:45,1.0,0.0,0.16298,0.0,1.0,942.43584,0.0,0.0,0.16298,0.0
2025/02/01,20:00,1.0,0.0,0.1566,0.0,1.0,941.43584,0.0,0.0,0.1566,0.0
2025/02/01,20:15,1.0,0.0,0.1566,0.0,1.0,940.43584,0.0,0.0,0.1566,0.0
2025/02/01,20:30,0.75,0.0,0.1566,0.0,0.75,939.68584,0.0,0.0,0.11745,0.0
2025/02/01,20:45,1.0,0.0,0.1566,0.0,1.0,938.68584,0.0,0.0,0.1566,0.0
2025/02/01,21:00,1.0,0.0,0.14524,0.0,1.0,937.68584,0.0,0.0,0.14524,0.0
2025/02/01,21:15,1.0,0.0,0.14524,0.0,1.0,936.68584,0.0,0.0,0.14524,0.0
2025/02/01,21:30,1.0,0.0,0.14524,0.0,1.0,935.68584,0.0,0.0,0.14524,0.0
2025/02/01,21:45,1.0,0.0,0.14524,0.0,1.0,934.68584,0.0,0.0,0.14524,0.0
2025/02/01,22:00,0.75,0.0,0.14173,0.0,0.75,933.93584,0.0,0.0,0.10629749999999999,0.0
2025/02/01,22:15,1.0,0.0,0.14173,0.0,1.0,932.93584,0.0,0.0,0.14173,0.0
2025/02/01,22:30,1.0,0.0,0.14173,0.0,1.0,931.93584,0.0,0.0,0.14173,0.0
2025/02/01,22:45,1.0,0.0,0.14173,0.0,1.0,930.93584,0.0,0.0,0.14173,0.0
2025/02/01,23:00,1.0,0.0,0.13174,0.0,1.0,929.93584,0.0,0.0,0.13174,0.0
2025/02/01,23:15,1.0,0.0,0.13174,0.0,1.0,928.93584,0.0,0.0,0.13174,0.0
2025/02/01,23:30,1.0,0.0,0.13174,0.0,1.0,927.93584,0.0,0.0,0.13174,0.0
2025/02/01,23:45,1.0,0.0,0.13174,0.0,1.0,926.93584,0.0,0.0,0.13174,0.0
2025/02/02,00:00,0.75,0.0,0.13326,0.0,0.75,926.18584,0.0,0.0,0.09994499999999999,0.0
2025/02/02,00:15,1.0,0.0,0.13326,0.0,1.0,925.18584,0.0,0.0,0.13326,0.0
2025/02/02,00:30,1.0,0.0,0.13326,0.0,1.0,924.18584,0.0,0.0,0.13326,0.0
2025/02/02,00:45,1.0,0.0,0.13326,0.0,1.0,923.18584,0.0,0.0,0.13326,0.0
2025/02/02,01:00,1.0,0.0,0.12691,0.0,1.0,922.18584,0.0,0.0,0.12691,0.0
2025/02/02,01:15,1.0,0.0,0.12691,0.0,1.0,921.18584,0.0,0.0,0.12691,0.0
2025/02/02,01:30,1.0,0.0,0.12691,0.0,1.0,920.18584,0.0,0.0,0.12691,0.0
2025/02/02,01:45,1.0,0.0,0.12691,0.0,1.0,919.18584,0.0,0.0,0.12691,0.0
2025/02/02,02:00,0.75,0.0,0.11691,0.0,0.75,918.43584,0.0,0.0,0.0876825,0.0
2025/02/02,02:15,1.0,0.0,0.11691,0.0,1.0,917.43584,0.0,0.0,0.11691,0.0
2025/02/02,02:30,1.0,0.0,0.11691,0.0,1.0,916.43584,0.0,0.0,0.11691,0.0
2025/02/02,02:45,1.0,0.0,0.11691,0.0,1.0,915.43584,0.0,0.0,0.11691,0.0
2025/02/02,03:00,1.0,0.0,0.11364,0.0,1.0,914.43584,0.0,0.0,0.11364,0.0
2025/02/02,03:15,1.0,0.0,0.11364,0.0,1.0,913.43584,0.0,0.0,0.11364,0.0
2025/02/02,03:30,0.75,0.0,0.11364,0.0,0.75,912.68584,0.0,0.0,0.08523,0.0
2025/02/02,03:45,1.0,0.0,0.11364,0.0,1.0,911.68584,0.0,0.0,0.11364,0.0
2025/02/02,04:00,1.0,0.0,0.108,0.0,1.0,910.68584,0.0,0.0,0.108,0.0
2025/02/02,04:15,1.0,0.0,0.108,0.0,1.0,909.68584,0.0,0.0,0.108,0.0
2025/02/02,04:30,1.0,0.0,0.108,0.0,1.0,908.68584,0.0,0.0,0.108,0.0
2025/02/02,04:45,1.0,0.0,0.108,0.0,1.0,907.68584,0.0,0.0,0.108,0.0
2025/02/02,05:00,1.0,0.0,0.11691,0.0,1.0,906.68584,0.0,0.0,0.11691,0.0
2025/02/02,05:15,1.0,0.0,0.11691,0.0,1.0,905.68584,0.0,0.0,0.11691,0.0
2025/02/02,05:30,0.75,0.0,0.11691,0.0,0.75,904.93584,0.0,0.0,0.0876825,0.0
2025/02/02,05:45,1.0,0.0,0.11691,0.0,1.0,903.93584,0.0,0.0,0.11691,0.0
2025/02/02,06:00,1.0,0.0,0.1135,0.0,1.0,902.93584,0.0,0.0,0.1135,0.0
2025/02/02,06:15,1.0,0.0,0.1135,0.0,1.0,901.93584,0.0,0.0,0.1135,0.0
2025/02/02,06:30,1.0,0.0,0.1135,0.0,1.0,900.93584,0.0,0.0,0.1135,0.0
2025/02/02,06:45,1.0,0.0,0.1135,0.0,1.0,899.93584,0.0,0.0,0.1135,0.0
2025/02/02,07:00,0.75,0.0,0.12042,0.0,0.75,899.18584,0.0,0.0,0.090315,0.0
2025/02/02,07:15,1.25,0.0,0.12042,0.0,1.25,897.93584,0.0,0.0,0.150525,0.0
2025/02/02,07:30,1.25,0.0,0.12042,0.0,1.25,896.68584,0.0,0.0,0.150525,0.0
2025/02/02,07:45,1.0,0.0,0.12042,0.0,1.0,895.68584,0.0,0.0,0.12042,0.0
2025/02/02,08:00,0.75,0.1102175,0.13356,0.0,0.6397825,895.04606,0.0,0.0,0.08544935070000001,0.0
2025/02/02,08:15,1.0,0.1102175,0.13356,0.0,0.8897825,894.15628,0.0,0.0,0.11883935070000001,0.0
2025/02/02,08:30,0.75,0.1102175,0.13356,0.0,0.6397825,893.51649,0.0,0.0,0.08544935070000001,0.0
2025/02/02,08:45,0.75,0.1102175,0.13356,0.0,0.6397825,892.87671,0.0,0.0,0.08544935070000001,0.0
2025/02/02,09:00,0.75,1.515355,0.13338,0.765355,0.0,893.64207,0.0,0.0,0.0,0.0
2025/02/02,09:15,1.0,1.515355,0.13338,0.515355,0.0,894.15742,0.0,0.0,0.0,0.0
2025/02/02,09:30,0.75,1.515355,0.13338,0.765355,0.0,894.92278,0.0,0.0,0.0,0.0
2025/02/02,09:45,0.75,1.515355,0.13338,0.765355,0.0,895.68813,0.0,0.0,0.0,0.0
2025/02/02,10:00,0.75,4.0697725,0.12175,3.3197725,0.0,899.0079,0.0,0.0,0.0,0.0
2025/02/02,10:15,1.0,4.0697725,0.12175,3.0697725,0.0,902.07767,0.0,0.0,0.0,0.0
2025/02/02,10:30,0.75,4.0697725,0.12175,3.3197725,0.0,905.39745,0.0,0.0,0.0,0.0
2025/02/02,10:45,0.75,4.0697725,0.12175,3.3197725,0.0,908.71722,0.0,0.0,0.0,0.0
2025/02/02,11:00,1.0,6.2005825,0.10008,5.2005825,0.0,913.9178,0.0,0.0,0.0,0.0
2025/02/02,11:15,0.75,6.2005825,0.10008,5.4505825,0.0,919.36838,0.0,0.0,0.0,0.0
2025/02/02,11:30,0.75,6.2005825,0.10008,5.4505825,0.0,924.81897,0.0,0.0,0.0,0.0
2025/02/02,11:45,0.75,6.2005825,0.10008,5.4505825,0.0,930.26955,0.0,0.0,0.0,0.0
2025/02/02,12:00,0.75,7.492265,0.09288,6.742265,0.0,937.01181,0.0,0.0,0.0,0.0
2025/02/02,12:15,0.75,7.492265,0.09288,6.742265,0.0,943.75408,0.0,0.0,0.0,0.0
2025/02/02,12:30,1.0,7.492265,0.09288,6.492265,0.0,950.24634,0.0,0.0,0.0,0.0
2025/02/02,12:45,0.75,7.492265,0.09288,6.742265,0.0,956.98861,0.0,0.0,0.0,0.0
2025/02/02,13:00,0.75,7.860675,0.095,7.110675,0.0,964.09928,0.0,0.0,0.0,0.0
2025/02/02,13:15,0.75,7.860675,0.095,7.110675,0.0,971.20996,0.0,0.0,0.0,0.0
2025/02/02,13:30,0.75,7.860675,0.095,7.110675,0.0,978.32063,0.0,0.0,0.0,0.0
2025/02/02,13:45,1.0,7.860675,0.095,6.860675,0.0,985.18131,0.0,0.0,0.0,0.0
2025/02/02,14:00,0.75,7.3520225,0.095,6.6020225,0.0,991.78333,0.0,0.0,0.0,0.0
2025/02/02,14:15,0.75,7.3520225,0.095,6.6020225,0.0,998.38535,0.0,0.0,0.0,0.0
2025/02/02,14:30,0.75,7.3520225,0.095,6.6020225,0.0,1004.9874,0.0,0.0,0.0,0.0
2025/02/02,14:45,0.75,7.3520225,0.095,6.6020225,0.0,1011.5894,0.0,0.0,0.0,0.0
2025/02/02,15:00,0.75,5.919915,0.09945,5.169915,0.0,1016.7593,0.0,0.0,0.0,0.0
2025/02/02,15:15,0.75,5.919915,0.09945,5.169915,0.0,1021.9292,0.0,0.0,0.0,0.0
2025/02/02,15:30,0.75,5.919915,0.09945,5.169915,0.0,1027.0991,0.0,0.0,0.0,0.0
2025/02/02,15:45,0.75,5.919915,0.09945,5.169915,0.0,1032.2691,0.0,0.0,0.0,0.0
2025/02/02,16:00,1.0,3.745235,0.10126,2.745235,0.0,1035.0143,0.0,0.0,0.0,0.0
2025/02/02,16:15,0.75,3.745235,0.10126,2.995235,0.0,1038.0095,0.0,0.0,0.0,0.0
2025/02/02,16:30,0.75,3.745235,0.10126,2.995235,0.0,1041.0048,0.0,0.0,0.0,0.0
2025/02/02,16:45,0.75,3.745235,0.10126,2.995235,0.0,1044.0,0.0,0.0,0.0,0.0
2025/02/02,17:00,0.75,0.2321225,0.13078,0.0,0.5178775,1043.4821,0.0,0.0,0.06772801945,0.0
2025/02/02,17:15,1.0,0.2321225,0.13078,0.0,0.7678775,1042.7142,0.0,0.0,0.10042301945,0.0
2025/02/02,17:30,1.0,0.2321225,0.13078,0.0,0.7678775,1041.9464,0.0,0.0,0.10042301945,0.0
2025/02/02,17:45,1.0,0.2321225,0.13078,0.0,0.7678775,1041.1785,0.0,0.0,0.10042301945,0.0
2025/02/02,18:00,0.75,0.0,0.16414,0.0,0.75,1040.4285,0.0,0.0,0.123105,0.0
2025/02/02,18:15,1.0,0.0,0.16414,0.0,1.0,1039.4285,0.0,0.0,0.16414,0.0
2025/02/02,18:30,1.0,0.0,0.16414,0.0,1.0,1038.4285,0.0,0.0,0.16414,0.0
2025/02/02,18:45,1.0,0.0,0.16414,0.0,1.0,1037.4285,0.0,0.0,0.16414,0.0
2025/02/02,19:00,1.0,0.0,0.17395,0.0,1.0,1036.4285,0.0,0.0,0.17395,0.0
2025/02/02,19:15,1.0,0.0,0.17395,0.0,1.0,1035.4285,0.0,0.0,0.17395,0.0
2025/02/02,19:30,1.0,0.0,0.17395,0.0,1.0,1034.4285,0.0,0.0,0.17395,0.0
2025/02/02,19:45,0.75,0.0,0.17395,0.0,0.75,1033.6785,0.0,0.0,0.13046249999999998,0.0
2025/02/02,20:00,1.0,0.0,0.1655,0.0,1.0,1032.6785,0.0,0.0,0.1655,0.0
2025/02/02,20:15,1.0,0.0,0.1655,0.0,1.0,1031.6785,0.0,0.0,0.1655,0.0
2025/02/02,20:30,1.0,0.0,0.1655,0.0,1.0,1030.6785,0.0,0.0,0.1655,0.0
2025/02/02,20:45,1.0,0.0,0.1655,0.0,1.0,1029.6785,0.0,0.0,0.1655,0.0
2025/02/02,21:00,1.0,0.0,0.15577,0.0,1.0,1028.6785,0.0,0.0,0.15577,0.0
2025/02/02,21:15,1.0,0.0,0.15577,0.0,1.0,1027.6785,0.0,0.0,0.15577,0.0
2025/02/02,21:30,1.0,0.0,0.15577,0.0,1.0,1026.6785,0.0,0.0,0.15577,0.0
2025/02/02,21:45,20.5,0.0,0.15577,0.0,20.5,1006.1785,0.0,0.0,3.193285,0.0
2025/02/02,22:00,30.25,0.0,0.14844,0.0,30.25,975.92849,0.0,0.0,4.49031,0.0
2025/02/02,22:15,72.5,0.0,0.14844,0.0,72.5,903.42849,0.0,0.0,10.761899999999999,0.0
2025/02/02,22:30,72.25,0.0,0.14844,0.0,72.25,831.17849,0.0,0.0,10.724789999999999,0.0
2025/02/02,22:45,70.75,0.0,0.14844,0.0,70.75,760.42849,0.0,0.0,10.50213,0.0
2025/02/02,23:00,68.25,0.0,0.13324,0.0,68.25,692.17849,0.0,0.0,9.09363,0.0
2025/02/02,23:15,63.75,0.0,0.13324,0.0,63.75,628.42849,0.0,0.0,8.49405,0.0
2025/02/02,23:30,73.25,0.0,0.13324,0.0,73.25,555.17849,0.0,0.0,9.75983,0.0
2025/02/02,23:45,76.0,0.0,0.13324,0.0,76.0,479.17849,0.0,0.0,10.12624,0.0
2025/02/03,00:00,58.21933962,0.0,0.11641,0.0,58.21934,420.95915,0.0,0.0,6.7773133251642,0.0
2025/02/03,00:15,58.10604265,0.0,0.11641,0.0,58.106043,362.85311,0.0,0.0,6.7641244248865,0.0
2025/02/03,00:30,57.96741706,0.0,0.11641,0.0,57.967417,304.88569,0.0,0.0,6.7479870199546,0.0
2025/02/03,00:45,57.56635071,0.0,0.11641,0.0,57.566351,247.31934,0.0,0.0,6.7012988861511005,0.0
2025/02/03,01:00,57.69964455,0.0,0.10253,0.0,0.0,247.31934,57.699645,0.0,5.9159445557115,5.91594460185
2025/02/03,01:15,57.46504739,0.0,0.10253,0.0,0.0,247.31934,57.465047,0.0,5.8918913088967,5.891891268909999
2025/02/03,01:30,57.43661137,0.0,0.10253,0.0,0.0,247.31934,57.436611,0.0,5.8889757637660995,5.88897572583
2025/02/03,01:45,57.48578199,0.0,0.10253,0.0,0.0,247.31934,57.485782,0.0,5.894017227434699,5.89401722846
2025/02/03,02:00,57.86465721,0.0,0.10219,99.635343,0.0,346.95468,157.5,0.0,5.9131893202898995,16.094925
2025/02/03,02:15,57.06619385,0.0,0.10219,100.43381,0.0,447.38849,157.5,0.0,5.8315943495315,16.094925
2025/02/03,02:30,56.08687943,0.0,0.10219,101.41312,0.0,548.80161,157.5,0.0,5.731518208951701,16.094925
2025/02/03,02:45,56.11347518,0.0,0.10219,101.38652,0.0,650.18813,157.5,0.0,5.7342360286442,16.094925
2025/02/03,03:00,55.01007109,0.0,0.10253,0.0,0.0,650.18813,55.010071,0.0,5.6401825888577,5.64018257963
2025/02/03,03:15,56.16113744,0.0,0.10253,0.0,0.0,650.18813,56.161137,0.0,5.758201421723199,5.75820137661
2025/02/03,03:30,56.57582938,0.0,0.10253,0.0,0.0,650.18813,56.575829,0.0,5.8007197863314,5.80071974737
2025/02/03,03:45,55.76481043,0.0,0.10253,0.0,0.0,650.18813,55.76481,0.0,5.717566013387899,5.7175659693
2025/02/03,04:00,54.60545024,0.0,0.10245,0.0,0.0,650.18813,54.60545,0.0,5.594328377088,5.5943283525
2025/02/03,04:15,55.367891,0.0,0.10245,0.0,0.0,650.18813,55.367891,0.0,5.67244043295,5.67244043295
2025/02/03,04:30,55.67831754,0.0,0.10245,0.0,0.0,650.18813,55.678318,0.0,5.704243631973,5.704243679099999
2025/02/03,04:45,55.95082938,0.0,0.10245,0.0,0.0,650.18813,55.950829,0.0,5.7321624699810005,5.73216243105
2025/02/03,05:00,55.89158768,0.0,0.10687,0.0,55.891588,594.29655,0.0,0.0,5.9731339753616,0.0
2025/02/03,05:15,56.27606635,0.0,0.10687,0.0,56.276066,538.02048,0.0,0.0,6.0142232108245,0.0
2025/02/03,05:30,55.92654028,0.0,0.10687,0.0,55.92654,482.09394,0.0,0.0,5.9768693597236,0.0
2025/02/03,05:45,55.44964455,0.0,0.10687,0.0,55.449645,426.6443,0.0,0.0,5.9259035130585005,0.0
2025/02/03,06:00,51.30154028,0.0,0.10219,106.19846,0.0,532.84276,157.5,0.0,5.2425044012132,16.094925
2025/02/03,06:15,46.56812796,0.0,0.10219,110.93187,0.0,643.77463,157.5,0.0,4.7587969962324,16.094925
2025/02/03,06:30,45.93720379,0.0,0.10219,111.5628,0.0,755.33742,157.5,0.0,4.6943228553001,16.094925
2025/02/03,06:45,45.98163507,0.0,0.10219,111.51836,0.0,866.85579,157.5,0.0,4.6988632878033005,16.094925
2025/02/03,07:00,45.94845972,0.0,0.13358,0.0,45.94846,820.90733,0.0,0.0,6.137795249397601,0.0
2025/02/03,07:15,45.70438389,0.0,0.13358,0.0,45.704384,775.20294,0.0,0.0,6.105191600026201,0.0
2025/02/03,07:30,45.10485782,0.0,0.13358,0.0,45.104858,730.09809,0.0,0.0,6.0251069075956005,0.0
2025/02/03,07:45,42.46682464,0.0,0.13358,0.0,42.466825,687.63126,0.0,0.0,5.6727184354112,0.0
2025/02/03,08:00,43.52488152,0.122445,0.1624,0.0,43.402437,644.22883,0.0,0.0,7.048555690848,0.0
2025/02/03,08:15,43.90876777,0.122445,0.1624,0.0,43.786323,600.4425,0.0,0.0,7.110898817847999,0.0
2025/02/03,08:30,43.35604265,0.122445,0.1624,0.0,43.233598,557.20891,0.0,0.0,7.021136258359999,0.0
2025/02/03,08:45,42.81398104,0.122445,0.1624,0.0,42.691536,514.51737,0.0,0.0,6.933105452896,0.0
2025/02/03,09:00,42.5521327,1.5703725,0.1451,0.0,40.98176,473.53561,0.0,0.0,5.946453405020001,0.0
2025/02/03,09:15,41.76658768,1.5703725,0.1451,0.0,40.196215,433.33939,0.0,0.0,5.832470822618001,0.0
2025/02/03,09:30,41.13981043,1.5703725,0.1451,0.0,39.569438,393.76996,0.0,0.0,5.741525443643,0.0
2025/02/03,09:45,39.65521327,1.5703725,0.1451,0.0,38.084841,355.68512,0.0,0.0,5.526110395727001,0.0
2025/02/03,10:00,38.78495261,4.1287475,0.111,0.0,34.656205,321.02891,0.0,0.0,3.8468387672099995,0.0
2025/02/03,10:15,37.42417062,4.1287475,0.111,0.0,33.295423,287.73349,0.0,0.0,3.6957919663199994,0.0
2025/02/03,10:30,35.91706161,4.1287475,0.111,0.0,31.788314,255.94517,0.0,0.0,3.5285028662099998,0.0
2025/02/03,10:45,35.53613744,4.1287475,0.111,0.0,31.40739,224.53778,0.0,0.0,3.48622028334,0.0
2025/02/03,11:00,34.66291469,6.1865575,0.1026,0.0,-1e-12,224.53778,28.476357,0.0,2.921674247694,2.9216742282
2025/02/03,11:15,32.65189125,6.1865575,0.1026,0.0,0.0,224.53778,26.465334,0.0,2.71534324275,2.7153432684
2025/02/03,11:30,33.13061466,6.1865575,0.1026,0.0,-1e-12,224.53778,26.944057,0.0,2.764460264616,2.7644602482
2025/02/03,11:45,31.9072104,6.1865575,0.1026,0.0,0.0,224.53778,25.720653,0.0,2.63893898754,2.6389389978
2025/02/03,12:00,31.22334123,7.41603,0.10249,0.0,0.0,224.53778,23.807311,0.0,2.4400113279627,2.4400113043899996
2025/02/03,12:15,31.18601896,7.41603,0.10249,0.0,0.0,224.53778,23.769989,0.0,2.4361861685104,2.43618617261
2025/02/03,12:30,31.52665877,7.41603,0.10249,0.0,0.0,224.53778,24.110629,0.0,2.4710983426373003,2.4710983662099997
